executorId,time,reason
"184",1789111440170,"The executor with id 184 was deleted by a user or the framework."
"185",1789111440171,"The executor with id 185 was deleted by a user or the framework."
"186",1789111440171,"The executor with id 186 was deleted by a user or the framework."
"187",1789111440171,"The executor with id 187 was deleted by a user or the framework."
"188",1789111440170,"The executor with id 188 was deleted by a user or the framework."
"189",1789111440170,"The executor with id 189 was deleted by a user or the framework."
"19",1789113007037,"\nThe executor with id 19 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:35Z\n\t container finished at: 2026-09-11T07:50:06Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"190",1789111440170,"The executor with id 190 was deleted by a user or the framework."
"191",1789111440171,"The executor with id 191 was deleted by a user or the framework."
"192",1789111440171,"The executor with id 192 was deleted by a user or the framework."
"193",1789111440170,"The executor with id 193 was deleted by a user or the framework."
"194",1789111440172,"The executor with id 194 was deleted by a user or the framework."
"195",1789111440172,"The executor with id 195 was deleted by a user or the framework."
"196",1789111440173,"The executor with id 196 was deleted by a user or the framework."
"197",1789111440173,"The executor with id 197 was deleted by a user or the framework."
"198",1789111440173,"The executor with id 198 was deleted by a user or the framework."
"199",1789111440173,"The executor with id 199 was deleted by a user or the framework."
"2",1789111414919,"\nThe executor with id 2 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"200",1789111440173,"The executor with id 200 was deleted by a user or the framework."
"201",1789111440173,"The executor with id 201 was deleted by a user or the framework."
"202",1789111440173,"The executor with id 202 was deleted by a user or the framework."
"203",1789111440173,"The executor with id 203 was deleted by a user or the framework."
"204",1789111440173,"The executor with id 204 was deleted by a user or the framework."
"205",1789111440174,"The executor with id 205 was deleted by a user or the framework."
"206",1789111440174,"The executor with id 206 was deleted by a user or the framework."
"207",1789111440174,"The executor with id 207 was deleted by a user or the framework."
"208",1789111440174,"The executor with id 208 was deleted by a user or the framework."
"209",1789111440174,"The executor with id 209 was deleted by a user or the framework."
