appID,sqlID,description,numTasks,Duration,executorCPURatio,diskBytesSpilled_sum,duration_sum,duration_max,duration_min,duration_avg,executorCPUTime_sum,executorDeserializeCPUTime_sum,executorDeserializeTime_sum,executorRunTime_sum,input_bytesRead_sum,input_recordsRead_sum,jvmGCTime_sum,memoryBytesSpilled_sum,output_bytesWritten_sum,output_recordsWritten_sum,peakExecutionMemory_max,resultSerializationTime_sum,resultSize_max,sr_fetchWaitTime_sum,sr_localBlocksFetched_sum,sr_localBytesRead_sum,sr_remoteBlocksFetched_sum,sr_remoteBytesRead_sum,sr_remoteBytesReadToDisk_sum,sr_totalBytesRead_sum,sw_bytesWritten_sum,sw_recordsWritten_sum,sw_writeTime_sum
"spark-7d224fa9d1474d10b3caf43c15aa2104",1,"saveAsTable at NativeMethodAccessorImpl.java:0",62489,"",62.57,1621620168490,930953955,1799021,0,14897.9,325695324,981489,5817660,520494517,19814384004,45718320895,7619393,7888326295552,0,0,18321309696,3100,795607,103458794,251259,26158242440,43779947,4670485426365,0,4696643668805,5336365340235,88713898694,11419040
