appID,sqlID,description,numTasks,Duration,executorCPURatio,diskBytesSpilled_sum,duration_sum,duration_max,duration_min,duration_avg,executorCPUTime_sum,executorDeserializeCPUTime_sum,executorDeserializeTime_sum,executorRunTime_sum,input_bytesRead_sum,input_recordsRead_sum,jvmGCTime_sum,memoryBytesSpilled_sum,output_bytesWritten_sum,output_recordsWritten_sum,peakExecutionMemory_max,resultSerializationTime_sum,resultSize_max,sr_fetchWaitTime_sum,sr_localBlocksFetched_sum,sr_localBytesRead_sum,sr_remoteBlocksFetched_sum,sr_remoteBytesRead_sum,sr_remoteBytesReadToDisk_sum,sr_totalBytesRead_sum,sw_bytesWritten_sum,sw_recordsWritten_sum,sw_writeTime_sum
"spark-94c75bfd78804baea75b0402d3ba224d",1,"saveAsTable at NativeMethodAccessorImpl.java:0",34320,1103565,42.04,43040519997,342002542,81568,16,9965.1,140463997,1140811,6980149,334125919,1882952038,10032523655,5293292,231660519424,15455002807,66811334,8926068736,5310,795508,141628633,204561,12411773260,26595452,1796674205397,0,1809085978657,1664608253715,24568192776,2231419
