executorId,time,reason
"267",1789109149231,"The executor with id 267 was deleted by a user or the framework."
"268",1789109150231,"The executor with id 268 was deleted by a user or the framework."
"269",1789109150231,"The executor with id 269 was deleted by a user or the framework."
"270",1789109151232,"The executor with id 270 was deleted by a user or the framework."
"271",1789109151232,"The executor with id 271 was deleted by a user or the framework."
"272",1789109151231,"The executor with id 272 was deleted by a user or the framework."
"273",1789109152232,"The executor with id 273 was deleted by a user or the framework."
"274",1789109152232,"The executor with id 274 was deleted by a user or the framework."
"275",1789109152232,"The executor with id 275 was deleted by a user or the framework."
"276",1789109152232,"The executor with id 276 was deleted by a user or the framework."
"277",1789109152232,"The executor with id 277 was deleted by a user or the framework."
"278",1789109152233,"The executor with id 278 was deleted by a user or the framework."
"279",1789109152232,"The executor with id 279 was deleted by a user or the framework."
"280",1789109152232,"The executor with id 280 was deleted by a user or the framework."
"281",1789109153233,"The executor with id 281 was deleted by a user or the framework."
"282",1789109153233,"The executor with id 282 was deleted by a user or the framework."
"283",1789109154233,"The executor with id 283 was deleted by a user or the framework."
"284",1789109154233,"The executor with id 284 was deleted by a user or the framework."
"285",1789109154233,"The executor with id 285 was deleted by a user or the framework."
"286",1789109154233,"The executor with id 286 was deleted by a user or the framework."
"287",1789109154233,"The executor with id 287 was deleted by a user or the framework."
"288",1789109156294,"The executor with id 288 was deleted by a user or the framework."
"289",1789109156295,"The executor with id 289 was deleted by a user or the framework."
"290",1789109156295,"The executor with id 290 was deleted by a user or the framework."
"291",1789109157295,"The executor with id 291 was deleted by a user or the framework."
"292",1789109157295,"The executor with id 292 was deleted by a user or the framework."
"293",1789109158295,"The executor with id 293 was deleted by a user or the framework."
"294",1789109158295,"The executor with id 294 was deleted by a user or the framework."
"295",1789109158296,"The executor with id 295 was deleted by a user or the framework."
"296",1789109158296,"The executor with id 296 was deleted by a user or the framework."
"297",1789109158295,"The executor with id 297 was deleted by a user or the framework."
"298",1789109164296,"The executor with id 298 was deleted by a user or the framework."
"299",1789109164296,"The executor with id 299 was deleted by a user or the framework."
"3",1789109230344,"\nThe executor with id 3 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T06:36:26Z\n\t container finished at: 2026-09-11T06:47:07Z\n\t exit code: 143\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T06:36:26Z\n\t container finished at: 2026-09-11T06:47:07Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: terminated\n\t container started at: 2026-09-11T06:36:25Z\n\t container finished at: 2026-09-11T06:47:05Z\n\t exit code: 0\n\t termination reason: Completed\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T06:36:25Z\n\t container finished at: 2026-09-11T06:47:05Z\n\t exit code: 2\n\t termination reason: Error\n"
"300",1789109164296,"The executor with id 300 was deleted by a user or the framework."
"301",1789109165297,"The executor with id 301 was deleted by a user or the framework."
"302",1789109165297,"The executor with id 302 was deleted by a user or the framework."
"303",1789109166297,"The executor with id 303 was deleted by a user or the framework."
"304",1789109166297,"The executor with id 304 was deleted by a user or the framework."
"305",1789109166297,"The executor with id 305 was deleted by a user or the framework."
"306",1789109166297,"The executor with id 306 was deleted by a user or the framework."
"307",1789109166297,"The executor with id 307 was deleted by a user or the framework."
"308",1789109167298,"The executor with id 308 was deleted by a user or the framework."
"309",1789109167298,"The executor with id 309 was deleted by a user or the framework."
"310",1789109167298,"The executor with id 310 was deleted by a user or the framework."
"311",1789109168298,"The executor with id 311 was deleted by a user or the framework."
"312",1789109168298,"The executor with id 312 was deleted by a user or the framework."
"313",1789109169299,"The executor with id 313 was deleted by a user or the framework."
"314",1789109169299,"The executor with id 314 was deleted by a user or the framework."
"315",1789109169299,"The executor with id 315 was deleted by a user or the framework."
"316",1789109169299,"The executor with id 316 was deleted by a user or the framework."
"317",1789109169299,"The executor with id 317 was deleted by a user or the framework."
"318",1789109170299,"The executor with id 318 was deleted by a user or the framework."
"319",1789109170299,"The executor with id 319 was deleted by a user or the framework."
"320",1789109171300,"The executor with id 320 was deleted by a user or the framework."
"338",1789109235368,"The executor with id 338 was deleted by a user or the framework."
"339",1789109237369,"The executor with id 339 was deleted by a user or the framework."
"340",1789109238370,"The executor with id 340 was deleted by a user or the framework."
"341",1789109238370,"The executor with id 341 was deleted by a user or the framework."
"342",1789109239370,"The executor with id 342 was deleted by a user or the framework."
"343",1789109239370,"The executor with id 343 was deleted by a user or the framework."
"344",1789109239370,"The executor with id 344 was deleted by a user or the framework."
"345",1789109239370,"The executor with id 345 was deleted by a user or the framework."
"346",1789109240371,"The executor with id 346 was deleted by a user or the framework."
"347",1789109240371,"The executor with id 347 was deleted by a user or the framework."
"348",1789109240371,"The executor with id 348 was deleted by a user or the framework."
"349",1789109240371,"The executor with id 349 was deleted by a user or the framework."
"350",1789109241371,"The executor with id 350 was deleted by a user or the framework."
"351",1789109242372,"The executor with id 351 was deleted by a user or the framework."
"352",1789109242372,"The executor with id 352 was deleted by a user or the framework."
"353",1789109243372,"The executor with id 353 was deleted by a user or the framework."
"354",1789109243373,"The executor with id 354 was deleted by a user or the framework."
"355",1789109243372,"The executor with id 355 was deleted by a user or the framework."
"356",1789109244373,"The executor with id 356 was deleted by a user or the framework."
"357",1789109244373,"The executor with id 357 was deleted by a user or the framework."
"358",1789109244373,"The executor with id 358 was deleted by a user or the framework."
"359",1789109244373,"The executor with id 359 was deleted by a user or the framework."
"360",1789109244373,"The executor with id 360 was deleted by a user or the framework."
"361",1789109246374,"The executor with id 361 was deleted by a user or the framework."
"362",1789109246374,"The executor with id 362 was deleted by a user or the framework."
"363",1789109246374,"The executor with id 363 was deleted by a user or the framework."
"364",1789109246374,"The executor with id 364 was deleted by a user or the framework."
"365",1789109246374,"The executor with id 365 was deleted by a user or the framework."
"366",1789109247375,"The executor with id 366 was deleted by a user or the framework."
"367",1789109247375,"The executor with id 367 was deleted by a user or the framework."
"368",1789109247375,"The executor with id 368 was deleted by a user or the framework."
"369",1789109247375,"The executor with id 369 was deleted by a user or the framework."
"370",1789109247375,"The executor with id 370 was deleted by a user or the framework."
"371",1789109248376,"The executor with id 371 was deleted by a user or the framework."
"372",1789109249377,"The executor with id 372 was deleted by a user or the framework."
"373",1789109249377,"The executor with id 373 was deleted by a user or the framework."
"374",1789109249377,"The executor with id 374 was deleted by a user or the framework."
"375",1789109249377,"The executor with id 375 was deleted by a user or the framework."
