sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,324,"WholeStageCodegen (196)","Sort",325
1,328,"WholeStageCodegen (156)","Project",329
1,328,"WholeStageCodegen (156)","SortMergeJoin",330
1,331,"WholeStageCodegen (154)","Sort",332
1,333,"WholeStageCodegen (155)","Sort",334
1,335,"WholeStageCodegen (197)","Sort",336
1,338,"WholeStageCodegen (245)","Sort",339
1,342,"WholeStageCodegen (29)","Filter",343
1,342,"WholeStageCodegen (29)","ColumnarToRow",344
1,346,"WholeStageCodegen (320)","Sort",347
1,349,"WholeStageCodegen (341)","Sort",350
1,349,"WholeStageCodegen (341)","HashAggregate",351
1,352,"WholeStageCodegen (369)","Sort",353
1,355,"WholeStageCodegen (362)","HashAggregate",356
1,355,"WholeStageCodegen (362)","HashAggregate",357
1,359,"WholeStageCodegen (351)","Project",360
1,359,"WholeStageCodegen (351)","SortMergeJoin",361
1,362,"WholeStageCodegen (349)","Sort",363
1,365,"WholeStageCodegen (327)","Project",366
1,365,"WholeStageCodegen (327)","SortMergeJoin",367
1,368,"WholeStageCodegen (325)","Sort",369
1,372,"WholeStageCodegen (279)","Project",373
1,372,"WholeStageCodegen (279)","SortMergeJoin",374
1,375,"WholeStageCodegen (277)","Sort",376
1,379,"WholeStageCodegen (219)","Project",380
1,379,"WholeStageCodegen (219)","SortMergeJoin",381
1,382,"WholeStageCodegen (217)","Sort",383
1,385,"WholeStageCodegen (218)","Sort",386
1,388,"WholeStageCodegen (278)","Sort",389
1,391,"WholeStageCodegen (326)","Sort",392
1,394,"WholeStageCodegen (350)","Sort",395
1,394,"WholeStageCodegen (350)","HashAggregate",396
1,397,"WholeStageCodegen (384)","Sort",398
1,397,"WholeStageCodegen (384)","HashAggregate",399
1,397,"WholeStageCodegen (384)","HashAggregate",400
1,397,"WholeStageCodegen (384)","Sort",401
1,403,"WholeStageCodegen (382)","Project",404
1,403,"WholeStageCodegen (382)","SortMergeJoin",405
1,406,"WholeStageCodegen (380)","Sort",407
1,409,"WholeStageCodegen (373)","Project",410
1,409,"WholeStageCodegen (373)","SortMergeJoin",411
1,412,"WholeStageCodegen (371)","Sort",413
1,415,"WholeStageCodegen (345)","Project",416
1,415,"WholeStageCodegen (345)","SortMergeJoin",417
1,418,"WholeStageCodegen (343)","Sort",419
1,420,"WholeStageCodegen (344)","Sort",421
1,420,"WholeStageCodegen (344)","HashAggregate",422
1,423,"WholeStageCodegen (372)","Sort",424
1,425,"WholeStageCodegen (381)","Sort",426
1,425,"WholeStageCodegen (381)","HashAggregate",427
1,425,"WholeStageCodegen (381)","HashAggregate",428
1,430,"WholeStageCodegen (376)","Project",431
1,430,"WholeStageCodegen (376)","SortMergeJoin",432
1,433,"WholeStageCodegen (374)","Sort",434
1,436,"WholeStageCodegen (361)","Project",437
1,436,"WholeStageCodegen (361)","SortMergeJoin",438
1,439,"WholeStageCodegen (359)","Sort",440
1,442,"WholeStageCodegen (336)","Project",443
1,442,"WholeStageCodegen (336)","SortMergeJoin",444
1,445,"WholeStageCodegen (334)","Sort",446
1,449,"WholeStageCodegen (288)","Project",450
1,449,"WholeStageCodegen (288)","SortMergeJoin",451
1,452,"WholeStageCodegen (286)","Sort",453
1,456,"WholeStageCodegen (240)","Project",457
1,456,"WholeStageCodegen (240)","SortMergeJoin",458
1,459,"WholeStageCodegen (238)","Sort",460
1,463,"WholeStageCodegen (186)","Project",464
1,463,"WholeStageCodegen (186)","SortMergeJoin",465
1,466,"WholeStageCodegen (184)","Sort",467
1,468,"WholeStageCodegen (185)","Sort",469
1,470,"WholeStageCodegen (239)","Sort",471
1,473,"WholeStageCodegen (287)","Sort",474
1,476,"WholeStageCodegen (335)","Sort",477
1,479,"WholeStageCodegen (360)","Sort",480
1,479,"WholeStageCodegen (360)","HashAggregate",481
1,482,"WholeStageCodegen (375)","Sort",483
1,485,"WholeStageCodegen (364)","HashAggregate",486
1,485,"WholeStageCodegen (364)","HashAggregate",487
1,489,"WholeStageCodegen (357)","Project",490
1,489,"WholeStageCodegen (357)","SortMergeJoin",491
1,492,"WholeStageCodegen (355)","Sort",493
1,494,"WholeStageCodegen (356)","Sort",495
1,494,"WholeStageCodegen (356)","HashAggregate",496
1,498,"WholeStageCodegen (291)","HashAggregate",499
1,498,"WholeStageCodegen (291)","Project",500
1,498,"WholeStageCodegen (291)","Project",501
1,498,"WholeStageCodegen (291)","SortMergeJoin",502
1,503,"WholeStageCodegen (289)","Sort",504
1,507,"WholeStageCodegen (258)","Project",508
1,507,"WholeStageCodegen (258)","SortMergeJoin",509
1,510,"WholeStageCodegen (256)","Sort",511
1,514,"WholeStageCodegen (210)","Project",515
1,514,"WholeStageCodegen (210)","SortMergeJoin",516
1,517,"WholeStageCodegen (208)","Sort",518
1,521,"WholeStageCodegen (162)","Project",522
1,521,"WholeStageCodegen (162)","SortMergeJoin",523
1,524,"WholeStageCodegen (160)","Sort",525
1,527,"WholeStageCodegen (114)","Project",528
1,527,"WholeStageCodegen (114)","SortMergeJoin",529
1,530,"WholeStageCodegen (112)","Sort",531
1,532,"WholeStageCodegen (113)","Sort",533
1,534,"WholeStageCodegen (161)","Sort",535
1,536,"WholeStageCodegen (209)","Sort",537
1,539,"WholeStageCodegen (257)","Sort",540
1,542,"WholeStageCodegen (290)","Sort",543
2,1,"WholeStageCodegen (386)","HashAggregate",2
2,4,"WholeStageCodegen (385)","HashAggregate",5
2,4,"WholeStageCodegen (385)","HashAggregate",6
2,4,"WholeStageCodegen (385)","HashAggregate",7
2,4,"WholeStageCodegen (385)","Project",8
2,4,"WholeStageCodegen (385)","SortMergeJoin",9
2,10,"WholeStageCodegen (383)","Sort",11
2,13,"WholeStageCodegen (379)","Project",14
2,13,"WholeStageCodegen (379)","SortMergeJoin",15
2,16,"WholeStageCodegen (377)","Sort",17
2,19,"WholeStageCodegen (367)","Project",20
2,19,"WholeStageCodegen (367)","SortMergeJoin",21
2,22,"WholeStageCodegen (365)","Sort",23
2,25,"WholeStageCodegen (351)","Project",26
2,25,"WholeStageCodegen (351)","SortMergeJoin",27
2,28,"WholeStageCodegen (349)","Sort",29
2,31,"WholeStageCodegen (336)","Project",32
2,31,"WholeStageCodegen (336)","SortMergeJoin",33
