SQL ID,Exec Name,Expression Name,Exec Duration,SQL Node Id,Exec Is Supported,Exec Stages,Exec Children,Exec Children Node Ids,Exec Should Remove,Exec Should Ignore,Action
1,"Sort","",0,138,true,"221","","",false,false,"NONE"
1,"HashAggregate","",116724,139,true,"221","","",false,false,"NONE"
1,"Exchange","",5486,140,true,"152","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (291)",618993,141,true,"152","HashAggregate:Project:SortMergeJoin","142:143:144",false,false,"NONE"
1,"HashAggregate","",513920,142,true,"152","","",false,false,"NONE"
1,"Project","",0,143,true,"152","","",false,false,"NONE"
1,"SortMergeJoin","",0,144,true,"152","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (289)",614237,145,true,"152","Sort","146",false,false,"NONE"
1,"Sort","",0,146,true,"152","","",false,false,"NONE"
1,"AQEShuffleRead","",0,147,true,"152","","",false,false,"NONE"
1,"Exchange","",4998,148,true,"108","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (246)",977117,149,true,"108","Project:SortMergeJoin","150:151",false,false,"NONE"
1,"Project","",0,150,true,"108","","",false,false,"NONE"
1,"SortMergeJoin","",0,151,true,"108","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (244)",986226,152,true,"108","Sort","153",false,false,"NONE"
1,"Sort","",0,153,true,"108","","",false,false,"NONE"
1,"AQEShuffleRead","",0,154,true,"108","","",false,false,"NONE"
1,"Exchange","",661023,155,true,"77","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (204)",301520,156,true,"77","Project:SortMergeJoin","157:158",false,false,"NONE"
1,"Project","",0,157,true,"77","","",false,false,"NONE"
1,"SortMergeJoin","",0,158,true,"77","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (202)",305694,159,true,"77","Sort","160",false,false,"NONE"
1,"Sort","",0,160,true,"77","","",false,false,"NONE"
1,"AQEShuffleRead","",0,161,true,"77","","",false,false,"NONE"
1,"Exchange","",8558,162,true,"48","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (156)",870653,163,true,"48","Project:SortMergeJoin","164:165",false,false,"NONE"
1,"Project","",0,164,true,"48","","",false,false,"NONE"
1,"SortMergeJoin","",0,165,true,"48","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (154)",876145,166,true,"48","Sort","167",false,false,"NONE"
1,"Sort","",0,167,true,"48","","",false,false,"NONE"
1,"Exchange","",30045,168,true,"28","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (108)",12418304,169,true,"47:28","Project:SortMergeJoin","170:171",false,false,"NONE"
1,"Project","",0,170,true,"47:28","","",false,false,"NONE"
1,"SortMergeJoin","",0,171,true,"47:28","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (106)",0,172,true,"47:28","Sort","173",false,false,"NONE"
1,"Sort","",0,173,true,"47:28","","",false,false,"NONE"
1,"Exchange","",26515298,174,true,"6","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (7)",2582012,175,true,"27:6","Filter:ColumnarToRow","176:177",false,false,"NONE"
1,"Filter","",0,176,true,"27:6","","",false,false,"NONE"
1,"ColumnarToRow","",0,177,false,"27:6","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",1862643,178,true,"27:6","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (107)",24845192,179,true,"47:28","Sort","180",false,false,"NONE"
1,"Sort","",0,180,true,"47:28","","",false,false,"NONE"
1,"Exchange","",9082,181,true,"7","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (8)",163052,182,true,"23:7","Filter:ColumnarToRow","183:184",false,false,"NONE"
1,"Filter","",0,183,true,"23:7","","",false,false,"NONE"
1,"ColumnarToRow","",0,184,false,"23:7","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",161772,185,true,"23:7","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (155)",0,186,true,"48","Sort","187",false,false,"NONE"
1,"Sort","",0,187,true,"48","","",false,false,"NONE"
1,"Exchange","",2526,188,true,"8","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (9)",149671,189,true,"8:45","Filter:ColumnarToRow","190:191",false,false,"NONE"
1,"Filter","",0,190,true,"8:45","","",false,false,"NONE"
1,"ColumnarToRow","",0,191,false,"8:45","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",148581,192,true,"8:45","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (203)",303080,193,true,"77","Sort","194",false,false,"NONE"
1,"Sort","",0,194,true,"77","","",false,false,"NONE"
1,"AQEShuffleRead","",0,195,true,"77","","",false,false,"NONE"
1,"Exchange","",132,196,true,"9","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (10)",147390,197,true,"9","Filter:ColumnarToRow","198:199",false,false,"NONE"
1,"Filter","",0,198,true,"9","","",false,false,"NONE"
1,"ColumnarToRow","",0,199,false,"9","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",146816,200,true,"9","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (245)",976494,201,true,"108","Sort","202",false,false,"NONE"
1,"Sort","",0,202,true,"108","","",false,false,"NONE"
1,"AQEShuffleRead","",0,203,true,"108","","",false,false,"NONE"
1,"Exchange","",6,204,true,"10","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (11)",9447,205,true,"10","Filter:ColumnarToRow","206:207",false,false,"NONE"
1,"Filter","",0,206,true,"10","","",false,false,"NONE"
1,"ColumnarToRow","",0,207,false,"10","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",9415,208,true,"10","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (290)",370028,209,true,"152","Sort","210",false,false,"NONE"
1,"Sort","",0,210,true,"152","","",false,false,"NONE"
1,"AQEShuffleRead","",0,211,true,"152","","",false,false,"NONE"
1,"Exchange","",155,212,true,"11","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (12)",240,213,true,"11","Filter:ColumnarToRow","214:215",false,false,"NONE"
1,"Filter","",0,214,true,"11","","",false,false,"NONE"
1,"ColumnarToRow","",0,215,false,"11","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",213,216,false,"11","","",false,false,"Triage"
1,"WholeStageCodegen","WholeStageCodegen (344)",1669839,217,true,"241","Sort:HashAggregate","218:219",false,false,"NONE"
1,"Sort","",0,218,true,"241","","",false,false,"NONE"
1,"HashAggregate","",116920,219,true,"241","","",false,false,"NONE"
1,"Exchange","",6267,220,true,"185","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (315)",586000,221,true,"185","HashAggregate:Project:SortMergeJoin","222:223:224",false,false,"NONE"
1,"HashAggregate","",516190,222,true,"185","","",false,false,"NONE"
1,"Project","",0,223,true,"185","","",false,false,"NONE"
1,"SortMergeJoin","",0,224,true,"185","","",false,false,"NONE"
