stageId,accumulatorId,name,min,median,max,total
6,1710,"internal.metrics.input.bytesRead",1005925,1028358,1044063,1073983375
6,1711,"internal.metrics.input.recordsRead",2410100,2412966,3978300,2500000000
7,621,"number of output rows",80000,80000,80000,2000000
7,622,"scan time",5406,10069,21877,251844
7,1327,"data size",1280000,1280000,1280000,32000000
7,1346,"shuffle bytes written",502324,505708,508770,12642851
7,1347,"shuffle records written",80000,80000,80000,2000000
7,1348,"shuffle write time",3138032,3594296,4939056,89857522
7,1349,"duration",5437,10104,21913,252744
7,1350,"number of output rows",80000,80000,80000,2000000
7,1351,"number of output rows",80000,80000,80000,2000000
7,1352,"number of input batches",32,32,32,800
7,1714,"internal.metrics.executorDeserializeTime",1,8,32,396
7,1715,"internal.metrics.executorDeserializeCpuTime",1977964,5508007,9637886,137700336
7,1716,"internal.metrics.executorRunTime",5513,10192,22020,254965
7,1717,"internal.metrics.executorCpuTime",600559805,682199873,983591628,17054997017
7,1718,"internal.metrics.resultSize",2897,2929,2942,73392
7,1719,"internal.metrics.jvmGCTime",7,12,35,394
7,1723,"internal.metrics.peakExecutionMemory",69206016,69206016,69206016,1730150400
7,1742,"internal.metrics.shuffle.write.bytesWritten",502324,505708,508770,12642851
7,1743,"internal.metrics.shuffle.write.recordsWritten",80000,80000,80000,2000000
7,1744,"internal.metrics.shuffle.write.writeTime",3138032,3594296,4939056,89857522
7,1745,"internal.metrics.input.bytesRead",222496,222738,222752,5568496
7,1746,"internal.metrics.input.recordsRead",80000,80000,80000,2000000
8,652,"number of output rows",119980,119995,120023,3000000
8,653,"scan time",5702,8902,20282,222738
8,1356,"data size",1919680,1919994,1920368,48000000
8,1375,"shuffle bytes written",817907,819889,822545,20497380
8,1376,"shuffle records written",119980,119995,120023,3000000
8,1377,"shuffle write time",3433442,3768297,5206992,94207617
8,1378,"duration",5744,8946,20329,223798
8,1379,"number of output rows",119980,119995,120023,3000000
8,1380,"number of output rows",119980,119995,120023,3000000
8,1381,"number of input batches",32,32,32,800
8,1749,"internal.metrics.executorDeserializeTime",1,14,63,493
8,1750,"internal.metrics.executorDeserializeCpuTime",1852557,6252903,9044693,156322735
8,1751,"internal.metrics.executorRunTime",5841,10293,23490,257491
8,1752,"internal.metrics.executorCpuTime",557950214,700052506,934998556,17501312844
8,1753,"internal.metrics.resultSize",2895,2919,2942,73159
8,1754,"internal.metrics.jvmGCTime",7,18,41,393
8,1758,"internal.metrics.peakExecutionMemory",69206016,69206016,69206016,1730150400
8,1777,"internal.metrics.shuffle.write.bytesWritten",817907,819889,822545,20497380
8,1778,"internal.metrics.shuffle.write.recordsWritten",119980,119995,120023,3000000
8,1779,"internal.metrics.shuffle.write.writeTime",3433442,3768297,5206992,94207617
8,1780,"internal.metrics.input.bytesRead",234462,234462,234464,5861590
8,1781,"internal.metrics.input.recordsRead",119980,119995,120023,3000000
9,683,"number of output rows",19980,19994,20012,500000
9,684,"scan time",5705,9918,20028,248071
9,1385,"data size",319680,319994,320192,8000000
9,1404,"shuffle bytes written",176059,176938,178110,4423585
9,1405,"shuffle records written",19980,19994,20012,500000
9,1406,"shuffle write time",2775735,2957944,3379925,73948730
9,1407,"duration",5723,9942,20049,248662
9,1408,"number of output rows",19980,19994,20012,500000
9,1409,"number of output rows",19980,19994,20012,500000
9,1410,"number of input batches",32,32,32,800
9,1784,"internal.metrics.executorDeserializeTime",1,7,31,338
9,1785,"internal.metrics.executorDeserializeCpuTime",1532484,5341185,8535358,133529741
9,1786,"internal.metrics.executorRunTime",5791,10009,20125,250380
9,1787,"internal.metrics.executorCpuTime",468299161,608935944,824485592,15223398754
9,1788,"internal.metrics.resultSize",2895,2919,2942,73156
9,1789,"internal.metrics.jvmGCTime",7,10,28,237
9,1793,"internal.metrics.peakExecutionMemory",67633152,67633152,67633152,1690828800
9,1812,"internal.metrics.shuffle.write.bytesWritten",176059,176938,178110,4423585
9,1813,"internal.metrics.shuffle.write.recordsWritten",19980,19994,20012,500000
9,1814,"internal.metrics.shuffle.write.writeTime",2775735,2957944,3379925,73948730
9,1815,"internal.metrics.input.bytesRead",222052,222275,222527,5557007
9,1816,"internal.metrics.input.recordsRead",19980,19994,20012,500000
10,714,"number of output rows",2500,2500,2500,5000
10,715,"scan time",4586,4619,4652,9238
10,1414,"data size",40000,40000,40000,80000
10,1433,"shuffle bytes written",73692,73693,73695,147387
10,1434,"shuffle records written",2500,2500,2500,5000
10,1435,"shuffle write time",2619378,2664373,2709368,5328746
10,1436,"duration",4603,4636,4669,9272
10,1437,"number of output rows",2500,2500,2500,5000
10,1438,"number of output rows",2500,2500,2500,5000
10,1439,"number of input batches",25,25,25,50
10,1819,"internal.metrics.executorDeserializeTime",10,11,12,22
10,1820,"internal.metrics.executorDeserializeCpuTime",3939256,4582364,5225473,9164729
10,1821,"internal.metrics.executorRunTime",4665,4699,4734,9399
10,1822,"internal.metrics.executorCpuTime",418118103,455350327,492582552,910700655
10,1823,"internal.metrics.resultSize",2898,2919,2940,5838
10,1824,"internal.metrics.jvmGCTime",10,10,10,10
10,1828,"internal.metrics.peakExecutionMemory",67174400,67174400,67174400,134348800
10,1847,"internal.metrics.shuffle.write.bytesWritten",73692,73693,73695,147387
10,1848,"internal.metrics.shuffle.write.recordsWritten",2500,2500,2500,5000
10,1849,"internal.metrics.shuffle.write.writeTime",2619378,2664373,2709368,5328746
10,1850,"internal.metrics.input.bytesRead",190848,190851,190854,381702
10,1851,"internal.metrics.input.recordsRead",2500,2500,2500,5000
11,745,"number of output rows",731,731,731,731
11,746,"scan time",214,214,214,214
11,1443,"data size",11696,11696,11696,11696
11,1462,"shuffle bytes written",37994,37994,37994,37994
11,1463,"shuffle records written",731,731,731,731
11,1464,"shuffle write time",1607306,1607306,1607306,1607306
11,1465,"duration",218,218,218,218
11,1466,"number of output rows",731,731,731,731
11,1467,"number of output rows",731,731,731,731
11,1468,"number of input batches",1,1,1,1
11,1854,"internal.metrics.executorDeserializeTime",9,9,9,9
11,1855,"internal.metrics.executorDeserializeCpuTime",4621713,4621713,4621713,4621713
11,1856,"internal.metrics.executorRunTime",264,264,264,264
11,1857,"internal.metrics.executorCpuTime",80369898,80369898,80369898,80369898
11,1858,"internal.metrics.resultSize",2895,2895,2895,2895
11,1863,"internal.metrics.peakExecutionMemory",67141632,67141632,67141632,67141632
11,1882,"internal.metrics.shuffle.write.bytesWritten",37994,37994,37994,37994
11,1883,"internal.metrics.shuffle.write.recordsWritten",731,731,731,731
11,1884,"internal.metrics.shuffle.write.writeTime",1607306,1607306,1607306,1607306
11,1885,"internal.metrics.input.bytesRead",7749,7749,7749,7749
11,1886,"internal.metrics.input.recordsRead",731,731,731,731
14,974,"remote blocks read",836,1002,1036,811830
14,975,"local blocks read",12,12,200,16970
14,976,"remote bytes read",80364809,98931675,110342232,79145500994
14,978,"local bytes read",1078627,2357855,19844665,1655338347
14,979,"fetch wait time",0,20447,65035,16518535
14,980,"records read",2786247,3124800,3452922,2500000000
14,989,"remote reqs duration",3074,62258,289962,49965039
14,1003,"remote blocks read",22,22,25,19539
14,1004,"local blocks read",1,1,3,461
14,1005,"remote bytes read",21258,24108,26424,19444420
14,1007,"local bytes read",737,1333,3315,459807
14,1008,"fetch wait time",0,0,281,459
14,1009,"records read",2345,2410,2669,2000000
14,1018,"remote reqs duration",489,21418,158065,17301989
14,2089,"data size",79493976,103501393,127319832,82801280448
14,2108,"shuffle bytes written",34092957,44162835,54145865,35330433786
14,2109,"shuffle records written",1104083,1437327,1768331,1150017784
14,2110,"shuffle write time",19607039,33112561,90053514,26490206976
14,2111,"duration",2261,22983,67105,18548109
14,2112,"number of output rows",1104083,1437327,1768331,1150017784
14,2113,"spill size",0,0,0,0
14,2116,"sort time",101,101,724,106084
14,2117,"peak memory",335544320,336466866,402653184,269173653504
14,2118,"spill size",0,0,0,0
14,2119,"duration",4526,46256,134214,37163289
14,2120,"sort time",0,0,0,0
14,2121,"peak memory",67239936,67239936,67239936,53791948800
14,2122,"spill size",0,0,0,0
14,2305,"internal.metrics.executorDeserializeTime",2,2129,78108,1860700
14,2306,"internal.metrics.executorDeserializeCpuTime",2624205,33650068,605781022,26920216334
14,2307,"internal.metrics.executorRunTime",3163,27476,114085,22139613
14,2308,"internal.metrics.executorCpuTime",2237324227,3033802866,4862780558,2427042449974
14,2309,"internal.metrics.resultSize",7993,7993,8039,6396808
14,2310,"internal.metrics.jvmGCTime",13,59,5017,211957
14,2311,"internal.metrics.resultSerializationTime",2,2,17,42
14,2314,"internal.metrics.peakExecutionMemory",570556416,572317823,704774144,457854418944
14,2316,"internal.metrics.shuffle.read.remoteBlocksFetched",859,1025,1061,831369
14,2317,"internal.metrics.shuffle.read.localBlocksFetched",0,0,202,17431
14,2318,"internal.metrics.shuffle.read.remoteBytesRead",80387310,98955975,110367019,79164945414
14,2319,"internal.metrics.shuffle.read.remoteBytesReadToDisk",0,0,0,0
14,2320,"internal.metrics.shuffle.read.localBytesRead",0,2069547,19846938,1655798154
14,2321,"internal.metrics.shuffle.read.fetchWaitTime",0,20447,65035,16518994
14,2322,"internal.metrics.shuffle.read.recordsRead",2788822,3127304,3455431,2502000000
14,2323,"internal.metrics.shuffle.push.read.corruptMergedBlockChunks",0,0,0,0
14,2324,"internal.metrics.shuffle.push.read.mergedFetchFallbackCount",0,0,0,0
14,2325,"internal.metrics.shuffle.push.read.remoteMergedBlocksFetched",0,0,0,0
14,2326,"internal.metrics.shuffle.push.read.localMergedBlocksFetched",0,0,0,0
14,2327,"internal.metrics.shuffle.push.read.remoteMergedChunksFetched",0,0,0,0
14,2328,"internal.metrics.shuffle.push.read.localMergedChunksFetched",0,0,0,0
14,2329,"internal.metrics.shuffle.push.read.remoteMergedBytesRead",0,0,0,0
14,2330,"internal.metrics.shuffle.push.read.localMergedBytesRead",0,0,0,0
14,2331,"internal.metrics.shuffle.read.remoteReqsDuration",4277,83888,447540,67267028
14,2332,"internal.metrics.shuffle.push.read.remoteMergedReqsDuration",0,0,0,0
14,2333,"internal.metrics.shuffle.write.bytesWritten",34092957,44162835,54145865,35330433786
14,2334,"internal.metrics.shuffle.write.recordsWritten",1104083,1437327,1768331,1150017784
14,2335,"internal.metrics.shuffle.write.writeTime",19607039,33112561,90053514,26490206976
17,1300,"remote blocks read",1002,1002,1036,811823
17,1301,"local blocks read",23,23,34,16977
17,1302,"remote bytes read",65253440,73388247,81591805,58710760138
17,1304,"local bytes read",1534608,2041792,2583582,1227208892
17,1305,"fetch wait time",0,4688,29491,3906170
17,1306,"records read",2786247,3124805,3452922,2500000000
17,1315,"remote reqs duration",3081,17193,86150,13915813
17,1329,"remote blocks read",21,21,25,19578
17,1330,"local blocks read",1,1,4,422
17,1331,"remote bytes read",12516,15264,16819,12373994
17,1333,"local bytes read",492,1012,2698,268857
17,1334,"fetch wait time",0,0,1377,2214
17,1335,"records read",2345,2409,2669,2000000
17,1344,"remote reqs duration",12,5282,47392,4386995
17,2679,"data size",61828648,80501040,99026536,64400995904
17,2698,"shuffle bytes written",23191852,29932707,36574181,23946326836
17,2699,"shuffle records written",1104083,1437317,1768331,1150017784
17,2700,"shuffle write time",15427908,29021295,87568249,23217198173
17,2701,"duration",2511,7127,31590,5858766
17,2702,"number of output rows",1104083,1437317,1768331,1150017784
17,2703,"spill size",0,0,0,0
17,2706,"sort time",103,106,343,117487
17,2707,"peak memory",335544320,336466868,402653184,269173653504
17,2708,"spill size",0,0,0,0
17,2709,"duration",5025,14461,63210,11729232
17,2710,"sort time",0,0,36,37
17,2711,"peak memory",67239936,67239936,67239936,53791948800
17,2712,"spill size",0,0,0,0
17,2725,"internal.metrics.executorDeserializeTime",2,2,3148,23231
17,2726,"internal.metrics.executorDeserializeCpuTime",2489740,4360737,18150258,3488747069
17,2727,"internal.metrics.executorRunTime",3405,8220,34431,6734132
17,2728,"internal.metrics.executorCpuTime",2098570471,3060055636,4251488847,2448044667761
17,2729,"internal.metrics.resultSize",7993,7993,8039,6396691
17,2730,"internal.metrics.jvmGCTime",10,14,2048,88710
17,2731,"internal.metrics.resultSerializationTime",1,1,4,15
17,2734,"internal.metrics.peakExecutionMemory",570556416,571478964,637665280,457183330304
17,2736,"internal.metrics.shuffle.read.remoteBlocksFetched",1027,1027,1061,831401
17,2737,"internal.metrics.shuffle.read.localBlocksFetched",0,0,34,17399
17,2738,"internal.metrics.shuffle.read.remoteBytesRead",65268956,73403716,81608232,58723134132
17,2739,"internal.metrics.shuffle.read.remoteBytesReadToDisk",0,0,0,0
17,2740,"internal.metrics.shuffle.read.localBytesRead",0,1534153,2583582,1227477749
17,2741,"internal.metrics.shuffle.read.fetchWaitTime",0,4689,29491,3908384
17,2742,"internal.metrics.shuffle.read.recordsRead",2788822,3127301,3455431,2502000000
17,2743,"internal.metrics.shuffle.push.read.corruptMergedBlockChunks",0,0,0,0
17,2744,"internal.metrics.shuffle.push.read.mergedFetchFallbackCount",0,0,0,0
17,2745,"internal.metrics.shuffle.push.read.remoteMergedBlocksFetched",0,0,0,0
17,2746,"internal.metrics.shuffle.push.read.localMergedBlocksFetched",0,0,0,0
17,2747,"internal.metrics.shuffle.push.read.remoteMergedChunksFetched",0,0,0,0
17,2748,"internal.metrics.shuffle.push.read.localMergedChunksFetched",0,0,0,0
17,2749,"internal.metrics.shuffle.push.read.remoteMergedBytesRead",0,0,0,0
17,2750,"internal.metrics.shuffle.push.read.localMergedBytesRead",0,0,0,0
17,2751,"internal.metrics.shuffle.read.remoteReqsDuration",3868,22688,133542,18302808
17,2752,"internal.metrics.shuffle.push.read.remoteMergedReqsDuration",0,0,0,0
17,2753,"internal.metrics.shuffle.write.bytesWritten",23191852,29932707,36574181,23946326836
17,2754,"internal.metrics.shuffle.write.recordsWritten",1104083,1437317,1768331,1150017784
17,2755,"internal.metrics.shuffle.write.writeTime",15427908,29021295,87568249,23217198173
22,1358,"remote blocks read",46,46,50,19722
22,1359,"local blocks read",2,2,4,278
22,1360,"remote bytes read",46166,50433,53511,20214425
22,1362,"local bytes read",1787,2389,4303,282955
22,1363,"fetch wait time",0,0,2036,12279
22,1364,"records read",7289,7410,7790,3000000
22,1373,"remote reqs duration",62,3162,9266,1305074
22,2681,"remote blocks read",1560,1560,1600,626774
22,2682,"local blocks read",18,18,40,13226
22,2683,"remote bytes read",55273707,58627407,62154659,23451002096
22,2685,"local bytes read",657846,1250719,1573383,495324740
22,2686,"fetch wait time",0,0,845,15034
22,2687,"records read",2700251,2874938,3054607,1150017784
22,2696,"remote reqs duration",2644,8075,18171,3267707
22,3071,"data size",23311248,29659561,35766816,11863861584
22,3090,"shuffle bytes written",8514381,10806652,12997082,4322701153
22,3091,"shuffle records written",485651,617812,745142,247163783
22,3092,"shuffle write time",8449270,16463813,146233859,6585563602
22,3093,"duration",1653,2440,4116,1015515
22,3094,"number of output rows",485651,617812,745142,247163783
22,3095,"spill size",0,0,0,0
22,3097,"duration",1711,2731,9052,1132562
22,3098,"sort time",103,106,312,58783
22,3099,"peak memory",335544320,335544320,335544320,134217728000
22,3100,"spill size",0,0,0,0
22,3105,"sort time",0,0,33,68
22,3106,"peak memory",67371008,67371008,67371008,26948403200
22,3107,"spill size",0,0,0,0
22,3120,"internal.metrics.executorDeserializeTime",3,2503,14848,1040169
22,3121,"internal.metrics.executorDeserializeCpuTime",3172652,7625275,25882027,3050149002
22,3122,"internal.metrics.executorRunTime",2024,4020,21291,1648892
22,3123,"internal.metrics.executorCpuTime",1947589158,2643416246,3380436842,1057366539409
22,3124,"internal.metrics.resultSize",11633,11633,11680,4654332
22,3125,"internal.metrics.jvmGCTime",9,37,1439,39194
22,3126,"internal.metrics.resultSerializationTime",1,2,5,11
22,3129,"internal.metrics.peakExecutionMemory",478412800,486633532,486801408,194653454336
22,3131,"internal.metrics.shuffle.read.remoteBlocksFetched",1606,1606,1648,646496
22,3132,"internal.metrics.shuffle.read.localBlocksFetched",2,16,44,13504
22,3133,"internal.metrics.shuffle.read.remoteBytesRead",55325124,58677940,62204119,23471216521
22,3134,"internal.metrics.shuffle.read.remoteBytesReadToDisk",0,0,0,0
22,3135,"internal.metrics.shuffle.read.localBytesRead",1856,1238919,1577438,495607695
22,3136,"internal.metrics.shuffle.read.fetchWaitTime",0,0,2036,27313
22,3137,"internal.metrics.shuffle.read.recordsRead",2707825,2882441,3062179,1153017784
22,3138,"internal.metrics.shuffle.push.read.corruptMergedBlockChunks",0,0,0,0
22,3139,"internal.metrics.shuffle.push.read.mergedFetchFallbackCount",0,0,0,0
22,3140,"internal.metrics.shuffle.push.read.remoteMergedBlocksFetched",0,0,0,0
22,3141,"internal.metrics.shuffle.push.read.localMergedBlocksFetched",0,0,0,0
22,3142,"internal.metrics.shuffle.push.read.remoteMergedChunksFetched",0,0,0,0
22,3143,"internal.metrics.shuffle.push.read.localMergedChunksFetched",0,0,0,0
22,3144,"internal.metrics.shuffle.push.read.remoteMergedBytesRead",0,0,0,0
22,3145,"internal.metrics.shuffle.push.read.localMergedBytesRead",0,0,0,0
22,3146,"internal.metrics.shuffle.read.remoteReqsDuration",3627,11331,24974,4572781
22,3147,"internal.metrics.shuffle.push.read.remoteMergedReqsDuration",0,0,0,0
22,3148,"internal.metrics.shuffle.write.bytesWritten",8514381,10806652,12997082,4322701153
22,3149,"internal.metrics.shuffle.write.recordsWritten",485651,617812,745142,247163783
22,3150,"internal.metrics.shuffle.write.writeTime",8449270,16463813,146233859,6585563602
27,1032,"remote blocks read",22,22,25,19644
27,1033,"local blocks read",1,1,3,356
27,1034,"remote bytes read",25346,28668,30688,23097200
27,1036,"local bytes read",1008,1832,3864,418792
27,1037,"fetch wait time",0,4,2198,22113
27,1038,"records read",3552,3648,3959,3000000
27,1047,"remote reqs duration",22,3451,12089,2911066
27,2091,"remote blocks read",772,772,800,628111
27,2092,"local blocks read",4,4,28,11889
27,2093,"remote bytes read",38968046,43342669,46991231,34674289032
27,2095,"local bytes read",194591,836725,1678104,656144754
27,2096,"fetch wait time",0,242,2615,350519
27,2097,"records read",1304989,1437326,1559174,1150017784
27,2106,"remote reqs duration",1938,8612,23502,7046556
27,3327,"data size",18199920,24716182,31619760,19773102640
27,3346,"shuffle bytes written",6399744,8639468,11027783,6911737521
27,3347,"shuffle records written",227499,308759,395247,247163783
27,3348,"shuffle write time",6313667,12934333,56315996,10347633840
