appID,sqlID,description,numTasks,Duration,executorCPURatio,diskBytesSpilled_sum,duration_sum,duration_max,duration_min,duration_avg,executorCPUTime_sum,executorDeserializeCPUTime_sum,executorDeserializeTime_sum,executorRunTime_sum,input_bytesRead_sum,input_recordsRead_sum,jvmGCTime_sum,memoryBytesSpilled_sum,output_bytesWritten_sum,output_recordsWritten_sum,peakExecutionMemory_max,resultSerializationTime_sum,resultSize_max,sr_fetchWaitTime_sum,sr_localBlocksFetched_sum,sr_localBytesRead_sum,sr_remoteBlocksFetched_sum,sr_remoteBytesRead_sum,sr_remoteBytesReadToDisk_sum,sr_totalBytesRead_sum,sw_bytesWritten_sum,sw_recordsWritten_sum,sw_writeTime_sum
"spark-9ace2e52775145128b44734c7cf2c280",1,"saveAsTable at NativeMethodAccessorImpl.java:0",10064,226121,33.53,0,4021784,54305,39,399.6,1261097,88137,128901,3761103,3195252207,48547962,50848,0,12069420,70364,404848640,296,196784,26224,639915,1237123704,2662889,4258554302,0,5495678006,4737406660,112797934,19157
"spark-9ace2e52775145128b44734c7cf2c280",2,"count at NativeMethodAccessorImpl.java:0",7466,128572,30.62,0,3157125,57066,0,422.9,888709,68156,178624,2902775,1797577257,23296431,37284,0,0,0,336232448,128,81023,149959,553715,321224600,3097404,1763413527,0,2084638127,1866587502,43999743,14372
