sqlID,nodeID,nodeName,accumulatorId,name,min,median,max,total,metricType,stageIds
1,24,"Exchange",1846,"shuffle bytes written",1711888,41984922,151762826,11251978430,"size","29,40"
1,24,"Exchange",1847,"shuffle records written",34425,922182,3404746,247163783,"sum","29,40"
1,24,"Exchange",1848,"shuffle write time",4048690,24518330,95130712,6570929720,"nsTiming","29,40"
1,25,"WholeStageCodegen (18)",1849,"duration",208,1173,3624,331951,"timing","29"
1,27,"SortMergeJoin",1850,"number of output rows",34425,922182,3404746,247163783,"sum","29"
1,27,"SortMergeJoin",1851,"spill size",0,0,0,0,"size","29"
1,28,"WholeStageCodegen (16)",1853,"duration",214,1418,3771,396705,"timing","29"
1,29,"Sort",1854,"sort time",0,0,49,3673,"timing","29"
1,29,"Sort",1855,"peak memory",69206016,204722661,603979776,54865690624,"size","29"
1,29,"Sort",1856,"spill size",0,0,0,0,"size","29"
1,30,"AQEShuffleRead",1857,"number of partitions",268,268,268,268,"sum",""
1,30,"AQEShuffleRead",1858,"partition data size",1481193,24005339,109021125,8650287707,"size",""
1,30,"AQEShuffleRead",1859,"number of coalesced partitions",153,153,153,153,"sum",""
1,31,"Exchange",1640,"data size",34390776,71715604,92620096,31411482304,"size","20,29"
1,31,"Exchange",1641,"number of partitions",800,800,800,800,"sum","20,29"
1,31,"Exchange",1642,"remote blocks read",430,1221,3464,345071,"sum","20,29"
1,31,"Exchange",1643,"local blocks read",4,4,56,4015,"sum","20,29"
1,31,"Exchange",1644,"remote bytes read",1398552,30402266,102654718,8147825320,"size","20,29"
1,31,"Exchange",1646,"local bytes read",13450,360503,1472881,96632550,"size","20,29"
1,31,"Exchange",1647,"fetch wait time",0,0,237,1878,"timing","20,29"
1,31,"Exchange",1648,"records read",34425,922182,3404746,247163783,"sum","20,29"
1,31,"Exchange",1657,"remote reqs duration",568,22136,41308,5951757,"timing","20,29"
1,31,"Exchange",1659,"shuffle bytes written",9526351,18822851,25550209,8244457870,"size","20,29"
1,31,"Exchange",1660,"shuffle records written",269523,564190,724959,247163783,"sum","20,29"
1,31,"Exchange",1661,"shuffle write time",8626437,18317532,115677352,8023126345,"nsTiming","20,29"
1,32,"WholeStageCodegen (15)",1662,"duration",425,930,1848,457223,"timing","20"
1,34,"SortMergeJoin",1663,"number of output rows",269523,564190,724959,247163783,"sum","20"
1,34,"SortMergeJoin",1664,"spill size",0,0,0,0,"size","20"
1,35,"WholeStageCodegen (13)",1666,"duration",465,1034,1967,501523,"timing","20"
1,36,"Sort",1667,"sort time",6,6,86,7898,"timing","20"
1,36,"Sort",1668,"peak memory",83886080,94802655,100663296,41523609600,"size","20"
1,36,"Sort",1669,"spill size",0,0,0,0,"size","20"
1,37,"AQEShuffleRead",1670,"number of partitions",438,438,438,438,"sum",""
1,37,"AQEShuffleRead",1671,"partition data size",8822677,19128328,23551350,8019158150,"size",""
1,37,"AQEShuffleRead",1672,"number of coalesced partitions",338,338,338,338,"sum",""
1,38,"Exchange",1428,"data size",20019912,27187819,34781736,21750412904,"size","13,20"
1,38,"Exchange",1429,"number of partitions",800,800,800,800,"sum","13,20"
1,38,"Exchange",1430,"remote blocks read",788,1306,2379,632210,"sum","13,20"
1,38,"Exchange",1431,"local blocks read",4,4,36,7790,"sum","13,20"
1,38,"Exchange",1432,"remote bytes read",8370081,17235061,22196220,7549007027,"size","13,20"
1,38,"Exchange",1434,"local bytes read",43285,212087,351292,92942352,"size","13,20"
1,38,"Exchange",1435,"fetch wait time",0,0,12,42,"timing","13,20"
1,38,"Exchange",1436,"records read",269523,564190,724959,247163783,"sum","13,20"
1,38,"Exchange",1445,"remote reqs duration",1610,5935,28261,2645249,"timing","13,20"
1,38,"Exchange",1447,"shuffle bytes written",7065146,9552239,12189530,7641949379,"size","13,20"
1,38,"Exchange",1448,"shuffle records written",227499,308752,395247,247163783,"sum","13,20"
1,38,"Exchange",1449,"shuffle write time",6565408,14316389,2065457730,11453276508,"nsTiming","13,20"
1,39,"WholeStageCodegen (12)",1450,"duration",1256,4726,8641,3947418,"timing","13"
1,41,"SortMergeJoin",1451,"number of output rows",227499,308752,395247,247163783,"sum","13"
1,41,"SortMergeJoin",1452,"spill size",0,0,0,0,"size","13"
1,42,"WholeStageCodegen (10)",1454,"duration",1302,4830,8675,4024276,"timing","13"
1,43,"Sort",1455,"sort time",40,42,168,51590,"timing","13"
1,43,"Sort",1456,"peak memory",201326592,201326592,201326592,161061273600,"size","13"
1,43,"Sort",1457,"spill size",0,0,0,0,"size","13"
1,44,"Exchange",1185,"data size",88326640,115001579,141466480,92001422720,"size","8,13"
1,44,"Exchange",1186,"number of partitions",800,800,800,800,"sum","8,13"
1,44,"Exchange",1187,"remote blocks read",772,772,800,632125,"sum","8,13"
1,44,"Exchange",1188,"local blocks read",4,4,28,7875,"sum","8,13"
1,44,"Exchange",1189,"remote bytes read",42331074,46062346,49672116,36850036356,"size","8,13"
1,44,"Exchange",1191,"local bytes read",206766,613735,1708455,459218501,"size","8,13"
1,44,"Exchange",1192,"fetch wait time",0,3124,7503,2660308,"timing","8,13"
1,44,"Exchange",1193,"records read",1304989,1437320,1559174,1150017784,"sum","8,13"
1,44,"Exchange",1202,"remote reqs duration",4913,25987,53175,20947033,"timing","8,13"
1,44,"Exchange",1204,"shuffle bytes written",36136529,46636374,57160520,37309254857,"size","8,13"
1,44,"Exchange",1205,"shuffle records written",1104083,1437326,1768331,1150017784,"sum","8,13"
1,44,"Exchange",1206,"shuffle write time",21258376,30488040,60818058,24390592114,"nsTiming","8,13"
1,45,"WholeStageCodegen (9)",1207,"duration",7272,25009,63079,20161706,"timing","8"
1,47,"SortMergeJoin",1208,"number of output rows",1104083,1437326,1768331,1150017784,"sum","8"
1,47,"SortMergeJoin",1209,"spill size",0,0,0,0,"size","8"
1,49,"Sort",1212,"sort time",99,102,446,104978,"timing","8"
1,49,"Sort",1213,"peak memory",335544320,398039242,402653184,318431559680,"size","8"
1,49,"Sort",1214,"spill size",0,0,0,0,"size","8"
1,50,"Exchange",614,"data size",154246400,154439962,254611200,160000000000,"size","0,8"
1,50,"Exchange",615,"number of partitions",800,800,800,800,"sum","0,8"
1,50,"Exchange",616,"remote blocks read",808,945,1036,814628,"sum","0,8"
1,50,"Exchange",617,"local blocks read",4,4,228,14172,"sum","0,8"
1,50,"Exchange",618,"remote bytes read",81370120,102970051,114898183,82376197367,"size","0,8"
1,50,"Exchange",620,"local bytes read",365511,2573173,24198536,1435909503,"size","0,8"
1,50,"Exchange",621,"fetch wait time",0,21269,58865,17177954,"timing","0,8"
1,50,"Exchange",622,"records read",2786247,3124804,3452922,2500000000,"sum","0,8"
1,50,"Exchange",631,"remote reqs duration",27598,86565,182048,69412767,"timing","0,8"
1,50,"Exchange",633,"shuffle bytes written",80785879,80899451,133236120,83812106870,"size","0,8"
1,50,"Exchange",634,"shuffle records written",2410100,2412962,3978300,2500000000,"sum","0,8"
1,50,"Exchange",635,"shuffle write time",38774142,66084093,471108143,68463386511,"nsTiming","0,8"
1,51,"WholeStageCodegen (1)",636,"duration",123,4664,34198,5139430,"timing","0"
1,52,"Filter",637,"number of output rows",2410100,2412962,3978300,2500000000,"sum","0"
1,53,"ColumnarToRow",638,"number of output rows",2410100,2412962,3978300,2500000000,"sum","0"
1,53,"ColumnarToRow",639,"number of input batches",589,589,972,610970,"sum","0"
1,54,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",242,"number of output rows",2410100,2412962,3978300,2500000000,"sum","0"
1,54,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",243,"scan time",122,3829,31015,4248928,"timing","0"
1,54,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",244,"number of files read",2,2,2,2,"sum","0"
1,54,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",245,"metadata time",7,7,7,7,"timing","0"
1,54,"Scan parquet spark_catalog.demo_pauldefusco.trs_v25",246,"size of files read",139988262866,139988262866,139988262866,139988262866,"size","0"
1,55,"WholeStageCodegen (8)",1215,"duration",14644,50297,126216,40396856,"timing","8"
1,56,"Sort",1216,"sort time",0,0,0,0,"timing","8"
1,56,"Sort",1217,"peak memory",67239936,67239936,67239936,53791948800,"size","8"
1,56,"Sort",1218,"spill size",0,0,0,0,"size","8"
1,57,"Exchange",643,"data size",2560000,2560000,2560000,64000000,"size","1,8"
1,57,"Exchange",644,"number of partitions",800,800,800,800,"sum","1,8"
1,57,"Exchange",645,"remote blocks read",21,21,25,19541,"sum","1,8"
1,57,"Exchange",646,"local blocks read",1,1,4,459,"sum","1,8"
1,57,"Exchange",647,"remote bytes read",20041,24108,26424,19446498,"size","1,8"
1,57,"Exchange",649,"local bytes read",820,1971,4342,457729,"size","1,8"
1,57,"Exchange",650,"fetch wait time",0,0,4479,5337,"timing","1,8"
1,57,"Exchange",651,"records read",2345,2408,2669,2000000,"sum","1,8"
1,57,"Exchange",660,"remote reqs duration",130,14878,46669,12055511,"timing","1,8"
1,57,"Exchange",662,"shuffle bytes written",794545,796163,797384,19904227,"size","1,8"
1,57,"Exchange",663,"shuffle records written",80000,80000,80000,2000000,"sum","1,8"
1,57,"Exchange",664,"shuffle write time",3431489,4030642,5764910,100766177,"nsTiming","1,8"
1,58,"WholeStageCodegen (2)",665,"duration",6111,9077,17414,227098,"timing","1"
1,59,"Filter",666,"number of output rows",80000,80000,80000,2000000,"sum","1"
1,60,"ColumnarToRow",667,"number of output rows",80000,80000,80000,2000000,"sum","1"
1,60,"ColumnarToRow",668,"number of input batches",32,32,32,800,"sum","1"
1,61,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",273,"number of output rows",80000,80000,80000,2000000,"sum","1"
1,61,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",274,"scan time",6057,9027,17369,225810,"timing","1"
1,61,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",275,"number of files read",800,800,800,800,"sum","1"
1,61,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",276,"metadata time",2,2,2,2,"timing","1"
1,61,"Scan parquet spark_catalog.demo_pauldefusco.customers_skewed",277,"size of files read",42431919,42431919,42431919,42431919,"size","1"
1,63,"Sort",1459,"sort time",0,0,0,0,"timing","13"
1,63,"Sort",1460,"peak memory",67239936,67239936,67239936,53791948800,"size","13"
1,63,"Sort",1461,"spill size",0,0,0,0,"size","13"
1,64,"Exchange",672,"data size",3839360,3839996,3840736,96000000,"size","2,13"
1,64,"Exchange",673,"number of partitions",800,800,800,800,"sum","2,13"
1,64,"Exchange",674,"remote blocks read",22,22,25,19803,"sum","2,13"
1,64,"Exchange",675,"local blocks read",1,1,3,197,"sum","2,13"
1,64,"Exchange",676,"remote bytes read",24931,28905,30688,23284323,"size","2,13"
1,64,"Exchange",678,"local bytes read",1001,2005,3732,231669,"size","2,13"
1,64,"Exchange",679,"fetch wait time",0,0,4505,155116,"timing","2,13"
1,64,"Exchange",680,"records read",3552,3650,3959,3000000,"sum","2,13"
1,64,"Exchange",689,"remote reqs duration",44,12051,30576,9797406,"timing","2,13"
1,64,"Exchange",691,"shuffle bytes written",939851,940634,941223,23515992,"size","2,13"
1,64,"Exchange",692,"shuffle records written",119980,119995,120023,3000000,"sum","2,13"
1,64,"Exchange",693,"shuffle write time",3598464,3892315,4609881,97308062,"nsTiming","2,13"
1,65,"WholeStageCodegen (3)",694,"duration",6930,11280,16520,282184,"timing","2"
1,66,"Filter",695,"number of output rows",119980,119995,120023,3000000,"sum","2"
1,67,"ColumnarToRow",696,"number of output rows",119980,119995,120023,3000000,"sum","2"
1,67,"ColumnarToRow",697,"number of input batches",32,32,32,800,"sum","2"
1,68,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",304,"number of output rows",119980,119995,120023,3000000,"sum","2"
1,68,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",305,"scan time",6879,11207,16467,280330,"timing","2"
1,68,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",306,"number of files read",800,800,800,800,"sum","2"
1,68,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",307,"metadata time",1,1,1,1,"timing","2"
1,68,"Scan parquet spark_catalog.demo_pauldefusco.accounts_skewed",308,"size of files read",83622504,83622504,83622504,83622504,"size","2"
1,69,"WholeStageCodegen (14)",1673,"duration",443,970,1924,473780,"timing","20"
1,70,"Sort",1674,"sort time",0,0,3,5,"timing","20"
1,70,"Sort",1675,"peak memory",67174400,67174400,67174400,29422387200,"size","20"
1,70,"Sort",1676,"spill size",0,0,0,0,"size","20"
1,71,"AQEShuffleRead",1677,"number of partitions",438,438,438,438,"sum",""
1,71,"AQEShuffleRead",1678,"partition data size",15028,31671,48741,12738592,"size",""
1,71,"AQEShuffleRead",1679,"number of coalesced partitions",338,338,338,338,"sum",""
1,72,"Exchange",701,"data size",1099176,1101488,1102864,27537360,"size","3,20"
1,72,"Exchange",702,"number of partitions",800,800,800,800,"sum","3,20"
1,72,"Exchange",703,"remote blocks read",22,22,75,19795,"sum","3,20"
1,72,"Exchange",704,"local blocks read",1,1,9,205,"sum","3,20"
1,72,"Exchange",705,"remote bytes read",13156,27345,46432,12026470,"size","3,20"
1,72,"Exchange",707,"local bytes read",456,2072,5405,123061,"size","3,20"
1,72,"Exchange",708,"fetch wait time",0,0,0,0,"timing","3,20"
1,72,"Exchange",709,"records read",578,1014,1910,500000,"sum","3,20"
1,72,"Exchange",718,"remote reqs duration",23,528,5524,279016,"timing","3,20"
1,72,"Exchange",720,"shuffle bytes written",484235,485976,487175,12149531,"size","3,20"
1,72,"Exchange",721,"shuffle records written",19980,19994,20012,500000,"sum","3,20"
1,72,"Exchange",722,"shuffle write time",3038463,3575891,5156688,89397418,"nsTiming","3,20"
1,73,"WholeStageCodegen (4)",723,"duration",6517,9797,17776,245092,"timing","3"
1,74,"Filter",724,"number of output rows",19980,19994,20012,500000,"sum","3"
1,75,"ColumnarToRow",725,"number of output rows",19980,19994,20012,500000,"sum","3"
1,75,"ColumnarToRow",726,"number of input batches",32,32,32,800,"sum","3"
1,76,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",335,"number of output rows",19980,19994,20012,500000,"sum","3"
1,76,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",336,"scan time",6488,9769,17753,244383,"timing","3"
1,76,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",337,"number of files read",800,800,800,800,"sum","3"
1,76,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",338,"metadata time",0,0,0,0,"timing","3"
1,76,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",339,"size of files read",13585953,13585953,13585953,13585953,"size","3"
1,77,"WholeStageCodegen (17)",1860,"duration",201,1251,3654,352313,"timing","29"
1,78,"Sort",1861,"sort time",0,0,0,0,"timing","29"
1,78,"Sort",1862,"peak memory",67174400,67174400,67174400,18002739200,"size","29"
1,78,"Sort",1863,"spill size",0,0,0,0,"size","29"
1,79,"AQEShuffleRead",1864,"number of partitions",268,268,268,268,"sum",""
1,79,"AQEShuffleRead",1865,"partition data size",171,696,2219,254771,"size",""
1,79,"AQEShuffleRead",1866,"number of coalesced partitions",153,153,153,153,"sum",""
1,80,"Exchange",730,"data size",129944,130000,130056,260000,"size","4,29"
1,80,"Exchange",731,"number of partitions",800,800,800,800,"sum","4,29"
1,80,"Exchange",732,"remote blocks read",1,1,15,1472,"sum","4,29"
1,80,"Exchange",733,"local blocks read",1,1,7,65,"sum","4,29"
1,80,"Exchange",734,"remote bytes read",102,805,2138,233558,"size","4,29"
1,80,"Exchange",736,"local bytes read",102,484,1098,10290,"size","4,29"
1,80,"Exchange",737,"fetch wait time",0,0,106,363,"timing","4,29"
1,80,"Exchange",738,"records read",2,2,37,5000,"sum","4,29"
1,80,"Exchange",747,"remote reqs duration",5,464,1100,141460,"timing","4,29"
1,80,"Exchange",749,"shuffle bytes written",121502,121924,122346,243848,"size","4,29"
1,80,"Exchange",750,"shuffle records written",2500,2500,2500,5000,"sum","4,29"
1,80,"Exchange",751,"shuffle write time",2771787,2793385,2814983,5586770,"nsTiming","4,29"
1,81,"WholeStageCodegen (5)",752,"duration",5462,8136,10811,16273,"timing","4"
1,82,"Filter",753,"number of output rows",2500,2500,2500,5000,"sum","4"
1,83,"ColumnarToRow",754,"number of output rows",2500,2500,2500,5000,"sum","4"
1,83,"ColumnarToRow",755,"number of input batches",25,25,25,50,"sum","4"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",366,"number of output rows",2500,2500,2500,5000,"sum","4"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",367,"scan time",5445,8119,10794,16239,"timing","4"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",368,"number of files read",50,50,50,50,"sum","4"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",369,"metadata time",0,0,0,0,"timing","4"
1,84,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",370,"size of files read",360683,360683,360683,360683,"size","4"
1,85,"WholeStageCodegen (20)",2016,"duration",301,2956,12991,1108267,"timing","40"
1,86,"Sort",2017,"sort time",0,0,1,1,"timing","40"
1,86,"Sort",2018,"peak memory",67174400,67174400,67174400,24518656000,"size","40"
1,86,"Sort",2019,"spill size",0,0,0,0,"size","40"
1,87,"AQEShuffleRead",2020,"number of partitions",365,365,365,365,"sum",""
1,87,"AQEShuffleRead",2021,"partition data size",97,117,214,50986,"size",""
1,87,"AQEShuffleRead",2022,"number of coalesced partitions",213,213,213,213,"sum",""
1,88,"Exchange",759,"data size",29240,29240,29240,29240,"size","5,40"
1,88,"Exchange",760,"number of partitions",800,800,800,800,"sum","5,40"
1,88,"Exchange",761,"remote blocks read",1,1,2,476,"sum","5,40"
1,88,"Exchange",762,"local blocks read",1,1,1,4,"sum","5,40"
1,88,"Exchange",763,"remote bytes read",90,90,200,47392,"size","5,40"
1,88,"Exchange",765,"local bytes read",90,103,110,415,"size","5,40"
1,88,"Exchange",766,"fetch wait time",0,0,0,0,"timing","5,40"
1,88,"Exchange",767,"records read",1,1,6,731,"sum","5,40"
1,88,"Exchange",776,"remote reqs duration",6,119,564,73553,"timing","5,40"
1,88,"Exchange",778,"shuffle bytes written",47807,47807,47807,47807,"size","5,40"
1,88,"Exchange",779,"shuffle records written",731,731,731,731,"sum","5,40"
1,88,"Exchange",780,"shuffle write time",2299730,2299730,2299730,2299730,"nsTiming","5,40"
1,89,"WholeStageCodegen (6)",781,"duration",252,252,252,252,"timing","5"
1,90,"Filter",782,"number of output rows",731,731,731,731,"sum","5"
1,91,"ColumnarToRow",783,"number of output rows",731,731,731,731,"sum","5"
1,91,"ColumnarToRow",784,"number of input batches",1,1,1,1,"sum","5"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.calendar",397,"number of output rows",731,731,731,731,"sum","5"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.calendar",398,"scan time",229,229,229,229,"timing","5"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.calendar",399,"number of files read",1,1,1,1,"sum","5"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.calendar",400,"metadata time",0,0,0,0,"timing","5"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.calendar",401,"size of files read",10508,10508,10508,10508,"size","5"
2,1,"WholeStageCodegen (23)",4215,"duration",9,9,9,9,"timing","158"
2,2,"HashAggregate",4216,"number of output rows",1,1,1,1,"sum","158"
2,2,"HashAggregate",4219,"time in aggregation build",9,9,9,9,"timing","158"
2,3,"Exchange",4142,"data size",16,16,16,3184,"size","145,158"
2,3,"Exchange",4143,"number of partitions",1,1,1,1,"sum","145,158"
2,3,"Exchange",4144,"remote blocks read",198,198,198,198,"sum","145,158"
2,3,"Exchange",4145,"local blocks read",1,1,1,1,"sum","145,158"
