sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,280,"WholeStageCodegen (307)","Sort",281
1,284,"WholeStageCodegen (267)","Project",285
1,284,"WholeStageCodegen (267)","SortMergeJoin",286
1,287,"WholeStageCodegen (265)","Sort",288
1,291,"WholeStageCodegen (216)","Project",292
1,291,"WholeStageCodegen (216)","SortMergeJoin",293
1,294,"WholeStageCodegen (214)","Sort",295
1,298,"WholeStageCodegen (165)","Project",299
1,298,"WholeStageCodegen (165)","SortMergeJoin",300
1,301,"WholeStageCodegen (163)","Sort",302
1,303,"WholeStageCodegen (164)","Sort",304
1,305,"WholeStageCodegen (215)","Sort",306
1,309,"WholeStageCodegen (22)","Filter",310
1,309,"WholeStageCodegen (22)","ColumnarToRow",311
1,313,"WholeStageCodegen (266)","Sort",314
1,316,"WholeStageCodegen (308)","Sort",317
1,319,"WholeStageCodegen (356)","Sort",320
1,319,"WholeStageCodegen (356)","HashAggregate",321
1,324,"WholeStageCodegen (324)","HashAggregate",325
1,324,"WholeStageCodegen (324)","Project",326
1,324,"WholeStageCodegen (324)","SortMergeJoin",327
1,328,"WholeStageCodegen (322)","Sort",329
1,332,"WholeStageCodegen (273)","Project",333
1,332,"WholeStageCodegen (273)","SortMergeJoin",334
1,335,"WholeStageCodegen (271)","Sort",336
1,339,"WholeStageCodegen (225)","Project",340
1,339,"WholeStageCodegen (225)","SortMergeJoin",341
1,342,"WholeStageCodegen (223)","Sort",343
1,345,"WholeStageCodegen (186)","Project",346
1,345,"WholeStageCodegen (186)","SortMergeJoin",347
1,348,"WholeStageCodegen (184)","Sort",349
1,351,"WholeStageCodegen (138)","Project",352
1,351,"WholeStageCodegen (138)","SortMergeJoin",353
1,354,"WholeStageCodegen (136)","Sort",355
1,357,"WholeStageCodegen (25)","Filter",358
1,357,"WholeStageCodegen (25)","ColumnarToRow",359
1,361,"WholeStageCodegen (137)","Sort",362
1,363,"WholeStageCodegen (185)","Sort",364
1,365,"WholeStageCodegen (224)","Sort",366
1,367,"WholeStageCodegen (272)","Sort",368
1,370,"WholeStageCodegen (323)","Sort",371
1,374,"WholeStageCodegen (30)","Filter",375
1,374,"WholeStageCodegen (30)","ColumnarToRow",376
1,378,"WholeStageCodegen (365)","Sort",379
1,378,"WholeStageCodegen (365)","HashAggregate",380
1,383,"WholeStageCodegen (321)","HashAggregate",384
1,383,"WholeStageCodegen (321)","Project",385
1,383,"WholeStageCodegen (321)","SortMergeJoin",386
1,387,"WholeStageCodegen (319)","Sort",388
1,391,"WholeStageCodegen (279)","Project",392
1,391,"WholeStageCodegen (279)","SortMergeJoin",393
1,394,"WholeStageCodegen (277)","Sort",395
1,398,"WholeStageCodegen (231)","Project",399
1,398,"WholeStageCodegen (231)","SortMergeJoin",400
1,401,"WholeStageCodegen (229)","Sort",402
1,405,"WholeStageCodegen (177)","Project",406
1,405,"WholeStageCodegen (177)","SortMergeJoin",407
1,408,"WholeStageCodegen (175)","Sort",409
1,411,"WholeStageCodegen (129)","Project",412
1,411,"WholeStageCodegen (129)","SortMergeJoin",413
1,414,"WholeStageCodegen (127)","Sort",415
1,416,"WholeStageCodegen (128)","Sort",417
1,419,"WholeStageCodegen (32)","Filter",420
1,419,"WholeStageCodegen (32)","ColumnarToRow",421
1,423,"WholeStageCodegen (176)","Sort",424
1,425,"WholeStageCodegen (230)","Sort",426
1,429,"WholeStageCodegen (34)","Filter",430
1,429,"WholeStageCodegen (34)","ColumnarToRow",431
1,433,"WholeStageCodegen (278)","Sort",434
1,436,"WholeStageCodegen (320)","Sort",437
1,440,"WholeStageCodegen (36)","Filter",441
1,440,"WholeStageCodegen (36)","ColumnarToRow",442
1,444,"WholeStageCodegen (374)","Sort",445
1,447,"WholeStageCodegen (297)","HashAggregate",448
1,447,"WholeStageCodegen (297)","HashAggregate",449
1,447,"WholeStageCodegen (297)","Project",450
1,447,"WholeStageCodegen (297)","SortMergeJoin",451
1,452,"WholeStageCodegen (295)","Sort",453
1,456,"WholeStageCodegen (243)","Project",457
1,456,"WholeStageCodegen (243)","SortMergeJoin",458
1,459,"WholeStageCodegen (241)","Sort",460
1,463,"WholeStageCodegen (201)","Project",464
1,463,"WholeStageCodegen (201)","SortMergeJoin",465
1,466,"WholeStageCodegen (199)","Sort",467
1,470,"WholeStageCodegen (153)","Project",471
1,470,"WholeStageCodegen (153)","SortMergeJoin",472
1,473,"WholeStageCodegen (151)","Sort",474
1,476,"WholeStageCodegen (105)","Project",477
1,476,"WholeStageCodegen (105)","SortMergeJoin",478
1,479,"WholeStageCodegen (103)","Sort",480
1,481,"WholeStageCodegen (104)","Sort",482
1,483,"WholeStageCodegen (152)","Sort",484
