stageId,numTasks,Duration,diskBytesSpilled_sum,duration_sum,duration_max,duration_min,duration_avg,executorCPUTime_sum,executorDeserializeCPUTime_sum,executorDeserializeTime_sum,executorRunTime_sum,input_bytesRead_sum,input_recordsRead_sum,jvmGCTime_sum,memoryBytesSpilled_sum,output_bytesWritten_sum,output_recordsWritten_sum,peakExecutionMemory_max,resultSerializationTime_sum,resultSize_max,sr_fetchWaitTime_sum,sr_localBlocksFetched_sum,sr_localBytesRead_sum,sr_remoteBlocksFetched_sum,sr_remoteBytesRead_sum,sr_remoteBytesReadToDisk_sum,sr_totalBytesRead_sum,sw_bytesWritten_sum,sw_recordsWritten_sum,sw_writeTime_sum
35,36,10005,0,248133,10000,2628,6892.6,129926,362,776,247196,36973597,86763600,8788,0,0,0,268435456,0,2942,0,0,0,0,0,0,0,2043742748,86763600,1249
180,480,9704,0,885576,4683,615,1845.0,661281,4770,10088,869897,0,0,12452,0,0,0,494993408,26,23029,231,1132,32039251,199508,5263104454,0,5295143705,2735396834,119570384,5782
959,480,9566,0,552490,2733,534,1151.0,492922,4009,7270,542023,0,0,3226,0,0,0,427884544,0,22987,117,1230,17317009,211890,2915450883,0,2932767892,1346870875,119570384,2641
953,480,9501,0,693918,3466,692,1445.7,570104,4167,8245,681318,0,0,8587,0,0,0,494993408,12,23027,449,1206,23618178,233034,4538251625,0,4561869803,1698871297,92857964,4507
823,400,9151,0,249639,937,450,624.1,53528,908,1377,246102,7500963,500000,726,0,0,0,67141632,6,2942,0,0,0,0,0,0,0,36026534,500000,1186
883,800,9092,0,779576,1660,506,974.5,644287,4899,8604,763673,0,0,10334,0,0,0,251723776,52,15320,303,5000,22135215,887929,3925907043,0,3948042258,2989280520,247163783,8551
903,442,9052,0,448721,4529,362,1015.2,387357,3146,5253,439737,0,0,5499,0,0,0,671154176,0,18917,181,3710,8426072,638596,1479412109,0,1487838181,442399721,247163783,2129
157,480,8952,0,596316,3332,419,1242.3,458129,5482,10609,581364,0,0,8326,0,0,0,553713664,17,23363,59,1072,18428343,197648,3777503472,0,3795931815,1549893266,99532655,3669
913,465,8846,0,485130,4714,291,1043.3,429251,3132,5887,476165,0,0,7388,0,0,0,738263040,2,18959,453,3632,17058480,638674,2972577312,0,2989635792,2860194002,247163783,3714
1067,296,8720,0,532277,6298,179,1798.2,479093,7367,11097,516463,0,0,3786,0,0,0,1745158144,0,96515,17675,235,545356348,31335,7824257326,0,8369613674,6745598204,247163783,4661
824,50,8701,0,15225,455,206,304.5,3213,154,295,14591,379320,5000,0,0,0,0,67141632,0,2899,0,0,0,0,0,0,0,508484,5000,22
942,480,8645,0,493762,3521,355,1028.7,424140,4375,7058,482998,0,0,4610,0,0,0,486604800,0,23323,52,1237,10310345,209963,1697407576,0,1707717921,709297617,99532655,3454
1056,285,8636,0,470099,5582,155,1649.5,431441,6281,9002,457068,0,0,4069,0,0,0,1476722688,0,92875,10639,285,728098967,31285,6134919079,0,6863018046,5437707660,247163783,4128
825,1,8523,0,263,263,263,263.0,83,3,4,255,7714,731,0,0,0,0,67141632,0,2897,0,0,0,0,0,0,0,47807,731,1
70,798,8467,0,579432,1564,362,726.1,564037,3757,3628,571569,0,0,4189,0,0,0,318832640,0,15277,215,13745,187647403,646255,8607363063,0,8795010466,10046453012,247163783,9022
822,400,8384,0,209650,775,403,524.1,57612,841,1078,206566,5861590,3000000,1614,0,0,0,67239936,0,2942,0,0,0,0,0,0,0,59758757,3000000,1485
886,799,8239,0,739004,1685,417,924.9,573031,5613,9614,719249,0,0,11117,0,0,0,251723776,9,15319,328,4991,24498039,887938,4343599857,0,4368097896,2739977499,247163783,9175
821,400,7715,0,214251,815,402,535.6,63293,826,993,211263,5358172,2000000,1125,0,0,0,67239936,0,2942,0,0,0,0,0,0,0,65862889,2000000,1597
950,480,7613,0,315372,2222,213,657.0,246156,4016,7241,303792,0,0,3387,0,0,0,335904768,3,22987,194,1197,14965688,222483,2845273450,0,2860239138,2444823,22708,152
52,17,7527,0,77750,7167,3360,4573.5,58160,146,531,77003,0,0,2434,0,0,0,637665280,0,7997,12732,75,7332282,17962,1794563585,0,1801895867,772588696,25075218,615
917,439,7407,0,372276,4311,243,848.0,331879,3375,5573,363951,0,0,5587,0,0,0,536936448,3,18957,471,3637,15720019,637872,2724612752,0,2740332771,1707679927,247163783,2422
926,480,6954,0,691521,3924,399,1440.7,521519,4159,17304,657401,0,0,7399,0,0,0,427884544,6,22987,94,1126,20676341,199514,3505846978,0,3526523319,1059029488,76417835,3920
248,800,6893,0,1612021,4166,858,2015.0,1375546,17122,28438,1575269,0,0,19570,0,0,0,436535296,6,57301,1065,5742,107989527,1018258,19094665717,0,19202655244,18538568162,247163783,15660
221,800,6383,0,2158910,4590,1713,2698.6,1730377,13239,26169,2121424,0,0,29820,0,0,0,428146688,23,45204,2034,4277,128403990,763723,22931278704,0,23059682694,22579069331,247163783,23688
227,800,6264,0,1577111,2924,1043,1971.4,1298763,13004,27784,1540569,0,0,17770,0,0,0,428146688,0,43427,53082,4303,94169687,763697,16989446459,0,17083616146,16490724625,247163783,14756
241,800,6100,0,2517255,5572,1203,3146.6,1861221,15567,38050,2451131,0,0,36733,0,0,0,503644160,23,59037,12778,5764,142172143,1018236,25148827807,0,25290999950,24576716178,247163783,26885
49,22,6022,0,99833,6016,2692,4537.9,69672,189,485,99010,0,0,3031,0,0,0,637665280,0,7997,21898,19,1917924,23323,2317301619,0,2319219543,902090994,32014534,595
262,800,6001,0,2447590,5738,1520,3059.5,1769667,19460,48970,2341649,0,0,32957,0,0,0,428146688,112,70965,7626,5771,154098824,1018229,27158014188,0,27312113012,24960008012,247163783,19977
921,200,5933,0,228347,2604,259,1141.7,183616,1676,5705,215184,0,0,2569,0,0,0,470122496,0,22987,0,1100,2041761,211540,440402930,0,442444691,947000,8386,49
819,39,5847,0,126670,5744,1558,3247.9,70587,3763,6820,118909,0,0,3950,0,17008186,136673,67239936,110,185180,0,366,203250,71908,40204706,0,40407956,0,0,0
409,800,5232,0,2505643,5194,1514,3132.1,1688334,29769,60476,2420011,0,0,24867,0,0,0,356515840,32,115933,449017,3531,138345147,625269,24642947593,0,24781292740,32608072255,247163783,24572
82,798,5202,0,1270241,3959,484,1591.8,599485,5267,34746,1230105,0,0,10334,0,0,0,251723776,5,15277,590601,4146,39613459,655854,6219076237,0,6258689696,5746907370,247163783,7750
271,800,5161,0,1649806,3369,1179,2062.3,1353941,21580,46067,1593171,0,0,19627,0,0,0,428146688,3,69187,4453,5755,112401569,1018245,19866265831,0,19978667400,18472069765,247163783,13387
475,800,5058,0,2569050,3812,1254,3211.3,1766632,34510,72485,2440063,0,0,41631,0,0,0,421789696,1,130101,60814,5748,204701837,1018252,36322175818,0,36526877655,5052766198,30172522,7491
996,800,4926,0,1438418,2972,704,1798.0,1243364,15115,24003,1406898,0,0,12793,0,0,0,428146688,29,53662,902,5747,84044249,1018253,14863696430,0,14947740679,12679353883,247163783,12108
67,798,4891,0,611022,1608,379,765.7,595208,3700,3574,603736,0,0,5242,0,0,0,385941504,0,15277,59,13787,217496720,646213,9963721341,0,10181218061,11356020718,247163783,9570
990,800,4810,0,1865384,3586,917,2331.7,1406662,14144,42643,1792450,0,0,21755,0,0,0,428146688,6,57301,3132,5765,94352622,1018235,16628440274,0,16722792896,14229898043,247163783,18246
976,800,4809,0,1455910,2538,962,1819.9,1222537,12031,23874,1424026,0,0,13656,0,0,0,361037824,1,39787,40491,4283,77452707,763717,14054746894,0,14132199601,13248869382,247163783,13076
971,800,4770,0,1876264,3383,1370,2345.3,1431957,11438,32381,1817768,0,0,23629,0,0,0,428146688,42,43470,18939,4255,87691068,763745,15870139772,0,15957830840,15023921599,247163783,17818
386,800,4677,0,1926347,2877,979,2407.9,1262029,35216,75297,1734762,0,0,23074,0,0,0,353665024,17,128366,6512,5737,139107735,1018263,24613651571,0,24752759306,113343406,638571,2551
1094,800,4499,0,1358372,2137,1148,1698.0,1196913,27115,38946,1306652,0,0,10422,0,0,0,222298112,2,108611,680,3440,40752288,617360,7414143533,0,7454895821,13550986886,247163783,13756
357,800,4425,0,2331414,4025,1245,2914.3,1327290,28586,55651,2249912,0,0,18398,0,0,0,222298112,35,114197,724017,3489,84355148,621311,15475906116,0,15560261264,21754973399,247163783,15736
1017,800,4369,0,1436239,2348,985,1795.3,1183527,18673,38406,1386365,0,0,12514,0,0,0,285540352,1,65589,2800,5743,78752064,1018257,13947472694,0,14026224758,10323978940,247163783,7863
1010,800,4176,0,1738327,3006,1324,2172.9,1296944,17082,46001,1656026,0,0,21244,0,0,0,361037824,24,69229,117,5757,87976998,1018243,15488791920,0,15576768918,11928625902,247163783,10990
1119,800,4137,0,1781889,2796,978,2227.4,1362138,30229,69951,1696409,0,0,21600,0,0,0,354418688,1,113470,1176,5737,86997890,1018263,15465036539,0,15552034429,1758168354,30172522,5045
1106,800,3853,0,1602471,2632,1130,2003.1,1157419,27515,51363,1493935,0,0,15748,0,0,0,286294016,22,109830,1765,5766,78014198,1018234,13822870442,0,13900884640,68002769,638571,2873
1082,800,3573,0,1596179,2651,1294,1995.2,1196803,25128,43325,1519745,0,0,10123,0,0,0,222298112,37,105013,157451,3415,33931166,608585,6113074111,0,6147005277,11899837097,247163783,14519
542,800,1098,0,600125,1037,322,750.2,255826,34757,66643,389503,0,0,4284,0,0,0,134512640,5,131683,262,3609,28405907,636391,5024360291,0,5052766198,37113969,136673,653
634,128,963,0,85571,894,473,668.5,45162,19776,36019,47102,0,0,434,0,0,0,201719808,135,261292,0,2897,846702,510914,149610673,0,150457375,0,0,0
726,128,847,0,72293,777,401,564.8,43400,10311,26092,43975,0,0,294,0,0,0,268861440,0,183651,0,2850,837904,510961,149619471,0,150457375,40407956,136673,279
1177,800,841,0,457320,786,285,571.7,177176,26958,45297,282499,0,0,3044,0,0,0,67403776,15,115093,190,3590,9885132,636410,1748283222,0,1758168354,16168168,136673,648
1247,77,760,0,44845,707,484,582.4,35771,2946,5903,37897,0,0,189,0,0,0,134610944,0,140118,0,2848,466874,510963,83704063,0,84170937,5775,77,842
1318,1,37,0,35,35,35,35.0,19,8,10,20,0,0,0,0,0,0,0,0,3995,0,1,75,76,5700,0,5775,0,0,0
