App Name,App ID,Attempt ID,App Duration,Executor CPU Time Percent,SQL Ids with Failures,Unsupported Read File Formats and Types,Unsupported Write Data Format,Complex Types,Nested Complex Types,Potential Problems,Longest SQL Duration,SQL Stage Durations Sum,App Duration Estimated,Total Core Seconds
"Spark-ETL-v2",spark-7dcb476d33694d94b7e67d2c22bdcf6d,1,725520,28.37,"","Parquet[calendar]","","","","",573997,3764125,false,194645
