,Vendor,Driver Host,App Name,App ID,Estimated GPU Speedup,Estimated GPU Duration,App Duration,SQL Stage Durations Sum,Unsupported Operators Stage Duration,Unsupported Operators Stage Duration Percent,Total Core Seconds,Skip by Heuristics,Not Recommended Reason,Spark Runtime,Estimated GPU Speedup Category
0,onprem,100.100.178.81,Spark-ETL-v7,spark-9ace2e52775145128b44734c7cf2c280,2.14,179769,385422,1616056,165771,10.26,18449,False,N/A,SPARK,Medium
