sqlID,nodeID,nodeName,accumulatorId,name,min,median,max,total,metricType,stageIds
1,54,"Exchange",19534,"remote blocks read",782,785,1584,636302,"sum","26,41"
1,54,"Exchange",19535,"local blocks read",2,2,18,3698,"sum","26,41"
1,54,"Exchange",19536,"remote bytes read",5979520,13081324,24768041,10439062239,"size","26,41"
1,54,"Exchange",19538,"local bytes read",14585,106687,383390,59822420,"size","26,41"
1,54,"Exchange",19539,"fetch wait time",0,356,1313,438259,"timing","26,41"
1,54,"Exchange",19540,"records read",131496,305926,593521,244287794,"sum","26,41"
1,54,"Exchange",19549,"remote reqs duration",1475,3547,11416,2993390,"timing","26,41"
1,54,"Exchange",19551,"shuffle bytes written",9689486,13123412,16742286,10498884659,"size","26,41"
1,54,"Exchange",19552,"shuffle records written",224725,305162,390636,244287794,"sum","26,41"
1,54,"Exchange",19553,"shuffle write time",8403803,14868769,228201882,11895173172,"nsTiming","26,41"
1,55,"WholeStageCodegen (147)",19554,"duration",1337,4400,9697,3688965,"timing","26"
1,57,"SortMergeJoin",19555,"number of output rows",224725,305162,390636,244287794,"sum","26"
1,57,"SortMergeJoin",19556,"spill size",0,0,0,0,"size","26"
1,58,"WholeStageCodegen (145)",19558,"duration",1340,4519,9942,3768072,"timing","26"
1,59,"Sort",19559,"sort time",45,45,339,55763,"timing","26"
1,59,"Sort",19560,"peak memory",268435456,268435456,268435456,214748364800,"size","26"
1,59,"Sort",19561,"spill size",0,0,0,0,"size","26"
1,60,"Exchange",10268,"data size",112677760,147762316,180042200,118210011712,"size","16,26"
1,60,"Exchange",10269,"number of partitions",800,800,800,800,"sum","16,26"
1,60,"Exchange",10270,"remote blocks read",759,759,800,633035,"sum","16,26"
1,60,"Exchange",10271,"local blocks read",8,8,41,6965,"sum","16,26"
1,60,"Exchange",10272,"remote bytes read",43669102,48023418,52382964,38418902445,"size","16,26"
1,60,"Exchange",10274,"local bytes read",476662,1840383,2626061,423300932,"size","16,26"
1,60,"Exchange",10275,"fetch wait time",0,2831,8467,2427251,"timing","16,26"
1,60,"Exchange",10276,"records read",1289863,1420599,1541194,1136634728,"sum","16,26"
1,60,"Exchange",10285,"remote reqs duration",3563,11149,29289,9083622,"timing","16,26"
1,60,"Exchange",10287,"shuffle bytes written",37580327,48552560,58645876,38842203377,"size","16,26"
1,60,"Exchange",10288,"shuffle records written",1083440,1420594,1731175,1136634728,"sum","16,26"
1,60,"Exchange",10289,"shuffle write time",21122610,31477197,211669135,25181916232,"nsTiming","16,26"
1,61,"WholeStageCodegen (99)",10290,"duration",2133,5440,16424,4518401,"timing","16"
1,63,"SortMergeJoin",10291,"number of output rows",1083440,1420594,1731175,1136634728,"sum","16"
1,63,"SortMergeJoin",10292,"spill size",0,0,0,0,"size","16"
1,65,"Sort",10295,"sort time",98,99,413,98206,"timing","16"
1,65,"Sort",10296,"peak memory",335544320,395606554,402653184,316485402624,"size","16"
1,65,"Sort",10297,"spill size",0,0,0,0,"size","16"
1,66,"Exchange",6199,"data size",152706816,152927975,252128256,158433647680,"size","0,16"
1,66,"Exchange",6200,"number of partitions",800,800,800,800,"sum","0,16"
1,66,"Exchange",6201,"remote blocks read",864,864,1036,797039,"sum","0,16"
1,66,"Exchange",6202,"local blocks read",4,4,172,31761,"sum","0,16"
1,66,"Exchange",6203,"remote bytes read",79853605,99667723,114134654,79734342623,"size","0,16"
1,66,"Exchange",6205,"local bytes read",365212,8019055,18586196,3183607585,"size","0,16"
1,66,"Exchange",6206,"fetch wait time",0,3116,13507,2655617,"timing","0,16"
1,66,"Exchange",6207,"records read",2759303,3094204,3419248,2475525745,"sum","0,16"
1,66,"Exchange",6216,"remote reqs duration",3307,18632,79157,15065408,"timing","0,16"
1,66,"Exchange",6218,"shuffle bytes written",79914962,80036377,131829272,82917950208,"size","0,16"
1,66,"Exchange",6219,"shuffle records written",2386044,2389244,3939504,2475525745,"sum","0,16"
1,66,"Exchange",6220,"shuffle write time",36831723,42473871,209776460,44003204278,"nsTiming","0,16"
1,67,"WholeStageCodegen (1)",6221,"duration",144,2835,50052,3229676,"timing","0"
1,68,"Filter",6222,"number of output rows",2386044,2389244,3939504,2475525745,"sum","0"
