App Name,App ID,Attempt ID,App Duration,Executor CPU Time Percent,SQL Ids with Failures,Unsupported Read File Formats and Types,Unsupported Write Data Format,Complex Types,Nested Complex Types,Potential Problems,Longest SQL Duration,SQL Stage Durations Sum,App Duration Estimated,Total Core Seconds
"Spark-ETL-v8",spark-6760d3407a2b4ef88ec48a1ad1e868c3,1,477997,34.82,"","Parquet[calendar]","","","","",262473,1394332,false,32335
